STEP ACCRATIO <dR> <dR2> <ENERGY>
810200 0.285928 0.0013561 0.000326439 0.0129248
810300 0.285928 0.00135604 0.000326432 0.0129246
810400 0.285934 0.00135618 0.00032645 0.0129253
810500 0.285937 0.00135524 0.000326447 0.0129252
810600 0.28593 0.00135557 0.000326441 0.0129249
810700 0.28593 0.00135529 0.000326468 0.0129261
810800 0.285937 0.00135544 0.000326457 0.0129257
810900 0.285949 0.00135587 0.000326479 0.0129265
811000 0.285944 0.00135589 0.000326466 0.012926
811100 0.285937 0.00135501 0.000326451 0.0129254
811200 0.285941 0.00135407 0.00032644 0.012925
811300 0.285947 0.00135424 0.000326438 0.012925
811400 0.285942 0.00135385 0.000326432 0.0129248
811500 0.285943 0.00135361 0.00032643 0.0129247
811600 0.285953 0.00135304 0.000326428 0.0129247
811700 0.285944 0.00135268 0.000326418 0.0129243
811800 0.28594 0.00135183 0.000326424 0.0129248
811900 0.285942 0.00135211 0.000326422 0.0129247
812000 0.285939 0.00135266 0.000326428 0.0129249
812100 0.285937 0.00135261 0.00032643 0.012925
812200 0.285934 0.00135333 0.000326431 0.012925
812300 0.28594 0.00135353 0.000326436 0.0129251
812400 0.285934 0.00135326 0.000326414 0.0129243
812500 0.285934 0.00135346 0.000326411 0.0129242
812600 0.285946 0.00135444 0.000326418 0.0129244
812700 0.285956 0.00135384 0.000326414 0.0129243
812800 0.285963 0.00135287 0.00032641 0.0129242
812900 0.285962 0.0013535 0.000326405 0.012924
813000 0.285959 0.00135252 0.000326406 0.012924
813100 0.285952 0.00135356 0.000326403 0.0129238
813200 0.285961 0.00135368 0.000326424 0.0129247
813300 0.285958 0.00135408 0.000326416 0.0129244
813400 0.285954 0.00135408 0.000326396 0.0129236
813500 0.285953 0.00135432 0.000326383 0.0129231
813600 0.28595 0.00135364 0.000326369 0.0129226
813700 0.285949 0.00135343 0.000326352 0.0129219
813800 0.285951 0.00135321 0.000326346 0.0129217
813900 0.285943 0.00135335 0.000326336 0.0129213
814000 0.285946 0.00135342 0.000326343 0.0129216
814100 0.285944 0.00135328 0.000326342 0.0129216
814200 0.28594 0.00135348 0.000326343 0.0129217
814300 0.285937 0.00135262 0.000326324 0.012921
814400 0.285953 0.0013532 0.000326319 0.0129208
814500 0.285951 0.00135385 0.000326307 0.0129203
814600 0.285951 0.00135343 0.000326301 0.0129201
814700 0.285947 0.00135385 0.000326275 0.0129191
814800 0.285943 0.00135378 0.000326263 0.0129187
814900 0.285944 0.00135368 0.000326244 0.0129179
815000 0.285952 0.00135293 0.000326257 0.0129185
815100 0.285951 0.00135331 0.000326242 0.0129179
815200 0.285939 0.00135329 0.000326239 0.0129177
815300 0.285932 0.00135286 0.000326216 0.0129168
815400 0.28594 0.00135237 0.00032622 0.012917
815500 0.285941 0.00135264 0.000326237 0.0129176
815600 0.285936 0.00135276 0.000326245 0.0129179
815700 0.285936 0.00135301 0.000326253 0.0129182
815800 0.285934 0.0013538 0.000326249 0.012918
815900 0.285938 0.0013533 0.000326257 0.0129183
816000 0.285933 0.00135422 0.000326267 0.0129186
816100 0.285932 0.00135398 0.000326264 0.0129185
816200 0.285931 0.00135349 0.000326264 0.0129185
816300 0.285936 0.001353 0.000326266 0.0129187
816400 0.285937 0.0013526 0.000326285 0.0129196
816500 0.285931 0.0013533 0.000326312 0.0129205
816600 0.285939 0.00135269 0.000326315 0.0129208
816700 0.285947 0.00135195 0.000326313 0.0129207
816800 0.285953 0.00135182 0.000326315 0.0129208
816900 0.285955 0.00135165 0.000326298 0.0129201
817000 0.285965 0.00135061 0.000326319 0.0129211
817100 0.28596 0.00135075 0.000326321 0.0129211
817200 0.285964 0.00135035 0.000326313 0.0129208
817300 0.285956 0.00135083 0.000326308 0.0129206
817400 0.285954 0.00134998 0.0003263 0.0129203
817500 0.285952 0.00135067 0.0003263 0.0129202
817600 0.285954 0.00135022 0.000326315 0.0129209
817700 0.285952 0.00134999 0.000326301 0.0129204
817800 0.285953 0.00134952 0.0003263 0.0129204
817900 0.285956 0.00134913 0.000326319 0.0129212
818000 0.285959 0.00134951 0.000326322 0.0129213
818100 0.285957 0.00134927 0.000326312 0.0129209
818200 0.285962 0.00134901 0.000326322 0.0129213
818300 0.285962 0.00134957 0.000326321 0.0129212
818400 0.285956 0.00135008 0.00032632 0.0129211
818500 0.285951 0.00134976 0.000326311 0.0129208
818600 0.285951 0.00134937 0.000326312 0.0129209
818700 0.285958 0.00134966 0.000326313 0.0129209
818800 0.285958 0.00134939 0.000326326 0.0129215
818900 0.285959 0.001349 0.000326329 0.0129217
819000 0.285972 0.00134875 0.000326326 0.0129216
819100 0.285975 0.00134929 0.000326334 0.0129219
819200 0.285966 0.00134814 0.000326311 0.012921
819300 0.285973 0.0013485 0.000326311 0.012921
819400 0.285969 0.00134907 0.000326311 0.012921
819500 0.285962 0.00134909 0.000326303 0.0129207
819600 0.285965 0.00134992 0.000326337 0.012922
819700 0.285964 0.00134929 0.000326337 0.012922
819800 0.285956 0.00134898 0.000326341 0.0129223
819900 0.285949 0.00134914 0.000326339 0.0129222
820000 0.28595 0.0013501 0.000326361 0.012923
820100 0.285946 0.00134988 0.000326355 0.0129227
820200 0.285957 0.0013495 0.000326357 0.0129229
820300 0.28596 0.00135012 0.000326353 0.0129227
820400 0.285952 0.00134974 0.000326342 0.0129222
820500 0.285942 0.00134966 0.000326326 0.0129216
820600 0.285948 0.00135042 0.000326324 0.0129215
820700 0.285946 0.00135111 0.000326336 0.0129219
820800 0.285941 0.00135133 0.000326348 0.0129223
820900 0.285936 0.00135049 0.000326339 0.012922
821000 0.285934 0.00135073 0.000326325 0.0129215
821100 0.285933 0.00135039 0.00032631 0.0129209
821200 0.28593 0.00135045 0.000326315 0.0129211
821300 0.285929 0.00135144 0.000326315 0.012921
821400 0.285922 0.00135129 0.000326292 0.0129201
821500 0.285924 0.00135164 0.000326292 0.0129201
821600 0.285927 0.00135204 0.000326311 0.0129208
821700 0.285923 0.00135123 0.000326302 0.0129205
821800 0.285933 0.00135175 0.000326321 0.0129212
821900 0.285938 0.00135245 0.000326336 0.0129217
822000 0.28594 0.00135139 0.000326329 0.0129215
822100 0.285945 0.00135153 0.000326328 0.0129214
822200 0.285934 0.00135185 0.000326323 0.0129212
822300 0.285915 0.00135221 0.000326301 0.0129203
822400 0.285913 0.00135172 0.000326281 0.0129195
822500 0.285912 0.00135079 0.000326297 0.0129202
822600 0.285911 0.0013502 0.000326281 0.0129196
822700 0.285913 0.00135004 0.000326279 0.0129196
822800 0.285909 0.00134963 0.000326268 0.0129191
822900 0.28591 0.00135014 0.000326266 0.012919
823000 0.28591 0.00134994 0.000326265 0.0129189
823100 0.285909 0.00135026 0.000326254 0.0129185
823200 0.28591 0.00135042 0.000326243 0.012918
823300 0.285904 0.00135087 0.000326255 0.0129184
823400 0.285902 0.00135105 0.000326256 0.0129184
823500 0.285899 0.00135171 0.000326254 0.0129183
823600 0.285896 0.00135123 0.000326249 0.0129182
823700 0.28591 0.00135075 0.000326246 0.0129181
823800 0.285912 0.00135071 0.000326234 0.0129176
823900 0.285906 0.00135107 0.000326211 0.0129167
824000 0.285911 0.00135134 0.000326202 0.0129163
824100 0.285915 0.0013517 0.000326197 0.0129161
824200 0.285917 0.00135255 0.00032621 0.0129166
824300 0.285914 0.00135281 0.000326213 0.0129168
824400 0.285908 0.00135262 0.000326202 0.0129164
824500 0.285923 0.00135252 0.000326197 0.0129162
824600 0.28592 0.00135282 0.000326218 0.012917
824700 0.285924 0.00135267 0.000326212 0.0129167
824800 0.285921 0.0013532 0.000326226 0.0129172
824900 0.285916 0.0013531 0.000326212 0.0129166
825000 0.285908 0.00135292 0.000326193 0.0129159
825100 0.2859 0.00135317 0.000326187 0.0129156
825200 0.285901 0.00135305 0.000326197 0.0129161
825300 0.285894 0.00135251 0.000326191 0.0129159
825400 0.285897 0.00135245 0.000326203 0.0129165
825500 0.285895 0.00135303 0.000326194 0.0129161
825600 0.285889 0.00135303 0.000326172 0.0129152
825700 0.285888 0.00135322 0.000326161 0.0129148
825800 0.285887 0.00135352 0.000326146 0.0129142
825900 0.28589 0.00135345 0.000326143 0.0129141
826000 0.285896 0.00135311 0.00032617 0.0129153
826100 0.285911 0.00135309 0.000326172 0.0129154
826200 0.285909 0.00135353 0.000326171 0.0129153
826300 0.285907 0.00135323 0.000326166 0.0129151
826400 0.285917 0.00135412 0.000326196 0.0129162
826500 0.28591 0.00135394 0.000326178 0.0129155
826600 0.285918 0.0013541 0.000326185 0.0129158
826700 0.285915 0.00135341 0.000326182 0.0129158
826800 0.285914 0.00135327 0.000326175 0.0129156
826900 0.285905 0.00135316 0.000326188 0.0129161
827000 0.285904 0.00135284 0.000326198 0.0129166
827100 0.285884 0.00135335 0.000326187 0.0129161
827200 0.285888 0.00135254 0.000326188 0.0129162
827300 0.28589 0.00135272 0.000326197 0.0129165
827400 0.285893 0.00135281 0.000326196 0.0129165
827500 0.28589 0.00135257 0.000326179 0.0129158
827600 0.285887 0.00135197 0.000326154 0.0129149
827700 0.28588 0.00135201 0.000326156 0.0129149
827800 0.285877 0.00135184 0.000326152 0.0129148
827900 0.285876 0.00135156 0.000326152 0.0129148
828000 0.28587 0.00135147 0.00032615 0.0129147
828100 0.28587 0.00135094 0.000326134 0.0129141
828200 0.285865 0.00135155 0.000326134 0.0129141
828300 0.285859 0.00135058 0.00032616 0.0129152
828400 0.285859 0.00135044 0.000326155 0.012915
828500 0.285867 0.00135073 0.000326174 0.0129157
828600 0.285876 0.00135143 0.000326201 0.0129167
828700 0.285888 0.00135053 0.000326215 0.0129173
828800 0.285883 0.0013505 0.000326204 0.0129169
828900 0.285888 0.00135059 0.000326201 0.0129168
829000 0.285895 0.00135003 0.000326204 0.012917
829100 0.285896 0.00134968 0.000326208 0.0129172
829200 0.285904 0.00134942 0.000326215 0.0129175
829300 0.2859 0.00134906 0.000326234 0.0129184
829400 0.285906 0.00134987 0.000326264 0.0129194
829500 0.285921 0.00134998 0.000326275 0.0129198
829600 0.285921 0.00134961 0.00032629 0.0129204
829700 0.285925 0.00134927 0.000326312 0.0129213
829800 0.285923 0.00134993 0.000326312 0.0129212
829900 0.285917 0.00134926 0.000326305 0.012921
830000 0.28591 0.00134933 0.000326291 0.0129205
830100 0.285904 0.00134904 0.000326272 0.0129197
830200 0.285903 0.00134915 0.000326263 0.0129193
830300 0.285902 0.00134935 0.000326284 0.0129201
830400 0.285916 0.00134881 0.000326287 0.0129202
830500 0.285917 0.00134888 0.000326291 0.0129204
830600 0.285915 0.00134908 0.000326302 0.0129208
830700 0.285916 0.00134975 0.000326311 0.0129211
830800 0.285923 0.00135024 0.000326308 0.012921
830900 0.285919 0.00135027 0.000326297 0.0129206
831000 0.285912 0.00135052 0.000326312 0.0129211
831100 0.285909 0.00135047 0.000326324 0.0129215
831200 0.285904 0.00135014 0.000326314 0.0129211
831300 0.28591 0.00135039 0.000326321 0.0129214
831400 0.285916 0.00135007 0.00032632 0.0129214
831500 0.28592 0.00135012 0.000326304 0.0129208
831600 0.285921 0.00135 0.000326305 0.0129208
831700 0.285937 0.00135042 0.000326323 0.0129214
831800 0.285936 0.00135024 0.000326331 0.0129217
831900 0.285935 0.0013506 0.000326318 0.0129212
832000 0.28594 0.00135062 0.000326316 0.0129212
832100 0.28593 0.00135072 0.000326302 0.0129206
832200 0.285924 0.00135051 0.000326284 0.0129199
832300 0.285918 0.00135012 0.000326286 0.01292
832400 0.285911 0.00134983 0.000326283 0.0129199
832500 0.285908 0.00134906 0.000326278 0.0129198
832600 0.285908 0.00134856 0.000326295 0.0129205
832700 0.285908 0.0013488 0.000326285 0.0129201
832800 0.285904 0.00134812 0.000326282 0.0129201
832900 0.285896 0.00134861 0.000326282 0.0129201
833000 0.285906 0.00134864 0.000326294 0.0129206
833100 0.285919 0.00134842 0.000326291 0.0129205
833200 0.285909 0.00134893 0.000326275 0.0129198
833300 0.285918 0.00134899 0.000326299 0.0129207
833400 0.28591 0.00134826 0.0003263 0.0129208
833500 0.285916 0.00134799 0.000326327 0.0129219
833600 0.285926 0.00134829 0.000326323 0.0129217
833700 0.285929 0.00134879 0.000326329 0.0129219
833800 0.28592 0.00134884 0.00032631 0.0129212
833900 0.285921 0.00134897 0.000326308 0.012921
834000 0.285929 0.00134857 0.000326299 0.0129207
834100 0.285922 0.0013491 0.000326283 0.0129201
834200 0.28592 0.00134885 0.000326291 0.0129204
834300 0.285918 0.00134913 0.000326283 0.0129201
834400 0.285932 0.00134874 0.000326276 0.0129198
834500 0.285936 0.00134887 0.000326279 0.0129199
834600 0.285928 0.00134866 0.00032626 0.0129191
834700 0.28592 0.00134943 0.000326257 0.012919
834800 0.285927 0.00134961 0.000326284 0.01292
834900 0.28594 0.00134935 0.000326311 0.0129211
835000 0.285933 0.00134904 0.000326313 0.0129212
835100 0.285937 0.00134877 0.000326308 0.012921
835200 0.285942 0.00134918 0.000326295 0.0129205
835300 0.285938 0.00134875 0.000326285 0.0129202
835400 0.285941 0.00134847 0.000326282 0.0129201
835500 0.285946 0.00134835 0.000326294 0.0129206
835600 0.285938 0.00134835 0.000326282 0.0129201
835700 0.285925 0.00134846 0.000326274 0.0129198
835800 0.285929 0.00134757 0.000326302 0.012921
835900 0.285943 0.00134836 0.000326319 0.0129216
836000 0.285935 0.00134807 0.000326318 0.0129216
836100 0.285931 0.00134779 0.000326327 0.012922
836200 0.28593 0.00134753 0.000326324 0.0129219
836300 0.285932 0.00134718 0.000326342 0.0129227
836400 0.285931 0.00134687 0.000326337 0.0129225
836500 0.285928 0.00134667 0.000326339 0.0129226
836600 0.28593 0.00134601 0.00032633 0.0129223
836700 0.285922 0.00134561 0.000326332 0.0129224
836800 0.285923 0.00134566 0.00032632 0.0129219
836900 0.285925 0.0013457 0.000326307 0.0129214
837000 0.285915 0.00134559 0.000326299 0.012921
837100 0.285901 0.00134554 0.000326295 0.0129209
837200 0.285906 0.00134535 0.000326298 0.0129211
837300 0.285907 0.00134478 0.000326312 0.0129217
837400 0.285904 0.00134507 0.000326335 0.0129224
837500 0.285907 0.00134469 0.000326331 0.0129223
837600 0.285907 0.00134403 0.000326321 0.0129219
837700 0.285902 0.00134438 0.000326311 0.0129215
837800 0.285906 0.00134419 0.000326304 0.0129213
837900 0.285904 0.00134435 0.000326327 0.0129222
838000 0.285908 0.00134436 0.000326347 0.012923
838100 0.285917 0.00134465 0.000326356 0.0129234
838200 0.285919 0.00134474 0.000326371 0.0129239
838300 0.28592 0.00134506 0.000326363 0.0129236
838400 0.285929 0.00134499 0.000326369 0.0129238
838500 0.28592 0.00134481 0.00032635 0.0129231
838600 0.285921 0.0013446 0.000326349 0.0129231
838700 0.285921 0.00134476 0.000326351 0.0129232
838800 0.285921 0.00134459 0.000326346 0.012923
838900 0.285924 0.00134468 0.000326354 0.0129233
839000 0.285921 0.00134488 0.000326347 0.0129229
839100 0.285921 0.00134453 0.00032634 0.0129227
839200 0.285927 0.00134476 0.000326355 0.0129233
839300 0.28593 0.00134479 0.000326357 0.0129235
839400 0.285938 0.00134427 0.000326359 0.0129236
839500 0.285938 0.00134431 0.000326361 0.0129236
839600 0.285933 0.00134341 0.000326367 0.0129239
839700 0.285924 0.00134284 0.000326347 0.0129231
839800 0.285918 0.00134318 0.000326349 0.0129232
839900 0.28593 0.00134276 0.000326355 0.0129235
840000 0.285934 0.00134259 0.000326373 0.0129243
840100 0.285938 0.00134268 0.000326363 0.0129239
840200 0.285942 0.00134366 0.000326363 0.0129238
840300 0.285936 0.00134329 0.000326353 0.0129234
840400 0.285924 0.00134299 0.000326341 0.012923
840500 0.285931 0.00134323 0.000326327 0.0129225
840600 0.285925 0.00134266 0.000326323 0.0129224
840700 0.28592 0.00134323 0.000326353 0.0129235
840800 0.285918 0.00134385 0.000326365 0.0129238
840900 0.285911 0.0013442 0.000326359 0.0129236
841000 0.285912 0.00134365 0.00032636 0.0129237
841100 0.285907 0.00134396 0.000326387 0.0129247
841200 0.285904 0.00134358 0.000326368 0.012924
841300 0.285896 0.00134436 0.000326372 0.012924
841400 0.285887 0.00134478 0.000326365 0.0129237
841500 0.285884 0.00134505 0.000326379 0.0129242
841600 0.285887 0.00134515 0.000326381 0.0129242
841700 0.285885 0.00134491 0.000326384 0.0129244
841800 0.285882 0.00134572 0.000326371 0.0129238
841900 0.285885 0.00134521 0.000326366 0.0129237
842000 0.285877 0.00134522 0.000326371 0.0129239
842100 0.285884 0.00134496 0.00032636 0.0129235
842200 0.285877 0.00134439 0.000326357 0.0129234
842300 0.285879 0.00134415 0.000326353 0.0129233
842400 0.285873 0.00134357 0.000326343 0.012923
842500 0.285873 0.00134301 0.000326367 0.012924
842600 0.285876 0.00134279 0.000326371 0.0129242
842700 0.28588 0.00134197 0.000326367 0.0129241
842800 0.285871 0.00134252 0.000326375 0.0129243
842900 0.285864 0.00134211 0.000326362 0.0129238
843000 0.28586 0.00134242 0.000326365 0.0129238
843100 0.285865 0.00134263 0.000326355 0.0129234
843200 0.285875 0.00134271 0.000326343 0.0129229
843300 0.285869 0.00134324 0.000326343 0.0129229
843400 0.28587 0.00134373 0.000326343 0.0129228
843500 0.285861 0.00134293 0.000326345 0.0129229
843600 0.285856 0.00134252 0.000326335 0.0129225
843700 0.285851 0.00134192 0.000326337 0.0129227
843800 0.285843 0.00134185 0.000326334 0.0129227
843900 0.285849 0.00134152 0.000326329 0.0129225
844000 0.285854 0.0013415 0.000326328 0.0129225
844100 0.285856 0.00134121 0.000326311 0.0129219
844200 0.285857 0.00134168 0.00032631 0.0129218
844300 0.285859 0.00134164 0.000326304 0.0129216
844400 0.285855 0.0013422 0.000326304 0.0129215
844500 0.285863 0.00134168 0.000326297 0.0129213
844600 0.285862 0.00134073 0.000326291 0.0129212
844700 0.28586 0.00134032 0.000326284 0.0129209
844800 0.285861 0.0013401 0.000326262 0.0129201
844900 0.285856 0.0013403 0.000326265 0.0129202
845000 0.285862 0.00133981 0.000326258 0.0129199
845100 0.285872 0.00133971 0.000326265 0.0129202
845200 0.285866 0.00133979 0.000326276 0.0129207
845300 0.28587 0.00134055 0.000326324 0.0129225
845400 0.285876 0.00134021 0.000326321 0.0129225
845500 0.285875 0.00134012 0.000326328 0.0129228
845600 0.285878 0.00134062 0.000326323 0.0129226
845700 0.285889 0.00134093 0.000326324 0.0129227
845800 0.285886 0.0013403 0.000326315 0.0129223
845900 0.285888 0.00134016 0.000326321 0.0129225
846000 0.285886 0.00133908 0.000326323 0.0129227
846100 0.285884 0.00133833 0.000326322 0.0129227
846200 0.285881 0.00133846 0.000326318 0.0129225
846300 0.285873 0.00133813 0.000326294 0.0129215
846400 0.285874 0.00133873 0.000326299 0.0129217
846500 0.285876 0.00133912 0.0003263 0.0129217
846600 0.28587 0.0013391 0.000326296 0.0129215
846700 0.28587 0.0013393 0.000326278 0.0129208
846800 0.285872 0.00133881 0.000326271 0.0129206
846900 0.285874 0.00133848 0.000326258 0.0129201
847000 0.285872 0.00133827 0.000326267 0.0129205
847100 0.285875 0.00133844 0.000326271 0.0129207
847200 0.285873 0.00133858 0.000326268 0.0129206
847300 0.285872 0.00133834 0.000326261 0.0129203
847400 0.285887 0.00133898 0.000326263 0.0129204
847500 0.285888 0.00133961 0.000326249 0.0129198
847600 0.285896 0.00133857 0.000326258 0.0129203
847700 0.285905 0.0013381 0.000326259 0.0129204
847800 0.28592 0.00133758 0.000326254 0.0129202
847900 0.285911 0.00133773 0.00032625 0.01292
848000 0.285912 0.00133769 0.000326238 0.0129196
848100 0.285909 0.001337 0.000326235 0.0129196
848200 0.2859 0.0013369 0.000326214 0.0129187
848300 0.285893 0.00133774 0.000326211 0.0129186
848400 0.285899 0.0013376 0.000326226 0.0129191
848500 0.285904 0.00133751 0.000326221 0.0129189
848600 0.285906 0.00133809 0.000326216 0.0129186
848700 0.285906 0.00133849 0.000326214 0.0129185
848800 0.285913 0.00133881 0.000326249 0.0129199
848900 0.285906 0.00133932 0.000326228 0.0129191
849000 0.28591 0.00133928 0.000326224 0.0129189
849100 0.285904 0.00133981 0.000326219 0.0129187
849200 0.285901 0.00133962 0.000326198 0.0129179
849300 0.285897 0.00134002 0.000326208 0.0129182
849400 0.2859 0.00134062 0.000326208 0.0129181
849500 0.285909 0.00134124 0.000326234 0.0129192
849600 0.285893 0.00134161 0.000326229 0.012919
849700 0.285898 0.00134165 0.000326235 0.0129192
849800 0.285901 0.00134197 0.000326242 0.0129195
849900 0.285905 0.00134182 0.000326262 0.0129203
850000 0.285911 0.00134162 0.00032626 0.0129202
850100 0.285911 0.00134173 0.000326245 0.0129196
850200 0.285911 0.00134184 0.000326222 0.0129187
850300 0.285907 0.00134144 0.00032621 0.0129182
850400 0.285899 0.00134181 0.00032623 0.012919
850500 0.285908 0.00134218 0.000326232 0.012919
850600 0.285907 0.00134242 0.000326228 0.0129189
850700 0.285905 0.00134213 0.000326213 0.0129183
850800 0.285914 0.00134274 0.000326227 0.0129188
850900 0.285926 0.00134245 0.000326222 0.0129186
851000 0.285933 0.00134306 0.000326254 0.0129198
851100 0.285936 0.00134334 0.000326263 0.0129201
851200 0.285942 0.00134299 0.000326259 0.0129201
851300 0.285947 0.00134314 0.000326265 0.0129203
851400 0.285944 0.00134334 0.000326256 0.0129199
851500 0.285957 0.00134379 0.000326276 0.0129206
851600 0.285959 0.00134381 0.000326263 0.0129201
851700 0.285954 0.0013444 0.000326256 0.0129198
851800 0.285961 0.00134454 0.000326269 0.0129203
851900 0.285956 0.00134425 0.000326249 0.0129196
852000 0.285941 0.00134442 0.000326225 0.0129186
852100 0.285927 0.00134393 0.000326208 0.012918
852200 0.285927 0.00134412 0.000326211 0.0129181
852300 0.285924 0.00134419 0.0003262 0.0129176
852400 0.285928 0.00134364 0.00032622 0.0129185
852500 0.285925 0.00134391 0.000326215 0.0129183
852600 0.28592 0.00134434 0.000326232 0.0129189
852700 0.285916 0.00134458 0.000326226 0.0129186
852800 0.285911 0.00134467 0.000326215 0.0129182
852900 0.285915 0.00134475 0.000326202 0.0129177
853000 0.285919 0.00134478 0.000326198 0.0129176
853100 0.285923 0.00134494 0.000326189 0.0129172
853200 0.285926 0.00134421 0.000326186 0.0129171
853300 0.285913 0.00134429 0.00032618 0.0129169
853400 0.28591 0.00134424 0.000326162 0.0129162
853500 0.285914 0.00134437 0.000326155 0.0129159
853600 0.285919 0.00134478 0.000326162 0.0129162
853700 0.285914 0.00134514 0.000326155 0.0129159
853800 0.285924 0.00134482 0.00032616 0.0129161
853900 0.285925 0.00134418 0.000326161 0.0129162
854000 0.285945 0.00134395 0.000326174 0.0129168
854100 0.285956 0.00134378 0.000326178 0.0129169
854200 0.285953 0.00134391 0.000326167 0.0129165
854300 0.285957 0.00134396 0.000326176 0.0129168
854400 0.28595 0.00134407 0.000326168 0.0129164
854500 0.285943 0.00134428 0.000326152 0.0129158
854600 0.285939 0.00134377 0.000326137 0.0129152
854700 0.285943 0.00134313 0.000326146 0.0129157
854800 0.285944 0.00134321 0.000326127 0.0129149
854900 0.285945 0.00134253 0.000326125 0.0129149
855000 0.285939 0.00134262 0.000326101 0.0129139
855100 0.285945 0.00134311 0.000326109 0.0129142
855200 0.285948 0.00134296 0.000326112 0.0129144
855300 0.28595 0.00134372 0.000326128 0.0129149
855400 0.285948 0.00134281 0.000326127 0.012915
855500 0.285944 0.00134323 0.00032611 0.0129143
855600 0.285937 0.00134327 0.000326087 0.0129134
855700 0.285935 0.00134306 0.000326093 0.0129137
855800 0.285929 0.00134357 0.000326089 0.0129135
855900 0.285919 0.00134406 0.000326089 0.0129135
856000 0.285933 0.00134413 0.000326106 0.0129141
856100 0.285932 0.00134406 0.000326103 0.012914
856200 0.285935 0.00134356 0.000326099 0.0129139
856300 0.285943 0.00134386 0.000326131 0.0129152
856400 0.285947 0.00134363 0.000326142 0.0129156
856500 0.285938 0.00134349 0.000326137 0.0129155
856600 0.285938 0.001343 0.000326148 0.0129159
856700 0.285947 0.00134335 0.000326147 0.0129159
856800 0.285946 0.00134299 0.000326148 0.012916
856900 0.285944 0.0013428 0.000326146 0.012916
857000 0.285946 0.00134316 0.000326146 0.012916
857100 0.285945 0.00134321 0.000326136 0.0129155
857200 0.28595 0.00134366 0.00032613 0.0129153
857300 0.285959 0.0013431 0.000326165 0.0129169
857400 0.285963 0.00134236 0.000326162 0.0129168
857500 0.285965 0.00134162 0.000326171 0.0129173
857600 0.285957 0.00134115 0.000326168 0.0129171
857700 0.285975 0.00134143 0.000326182 0.0129177
857800 0.285978 0.00134046 0.00032622 0.0129193
857900 0.28597 0.00133973 0.000326203 0.0129187
858000 0.285979 0.0013396 0.000326214 0.0129192
858100 0.285985 0.00133929 0.000326221 0.0129194
858200 0.285981 0.00133732 0.000326239 0.0129204
858300 0.285974 0.00133682 0.000326253 0.0129211
858400 0.285981 0.00133697 0.000326262 0.0129214
858500 0.285976 0.00133663 0.000326253 0.0129211
858600 0.285971 0.00133746 0.000326254 0.0129211
858700 0.285964 0.00133776 0.000326233 0.0129202
858800 0.285965 0.00133796 0.000326244 0.0129207
858900 0.285965 0.00133733 0.000326246 0.0129209
859000 0.28596 0.00133724 0.000326258 0.0129213
859100 0.285959 0.00133687 0.000326246 0.0129209
859200 0.28596 0.00133699 0.000326267 0.0129218
859300 0.285958 0.00133732 0.000326282 0.0129224
859400 0.28596 0.00133673 0.000326279 0.0129223
859500 0.285953 0.0013367 0.000326256 0.0129214
859600 0.285943 0.001337 0.000326238 0.0129207
859700 0.28594 0.00133635 0.000326256 0.0129215
859800 0.285945 0.00133633 0.000326254 0.0129214
859900 0.285942 0.00133644 0.00032627 0.0129221
860000 0.285942 0.00133623 0.000326278 0.0129225
860100 0.285939 0.00133611 0.000326284 0.0129227
860200 0.285941 0.00133578 0.000326266 0.0129221
860300 0.285941 0.00133548 0.000326264 0.012922
860400 0.285943 0.00133612 0.000326305 0.0129236
860500 0.285938 0.00133552 0.000326319 0.0129242
860600 0.28594 0.00133624 0.000326322 0.0129243
860700 0.285945 0.00133685 0.000326342 0.0129251
860800 0.285948 0.00133662 0.000326341 0.012925
860900 0.285947 0.00133627 0.000326343 0.0129251
861000 0.285935 0.00133619 0.000326326 0.0129245
861100 0.285944 0.00133535 0.000326331 0.0129247
861200 0.285955 0.00133578 0.000326339 0.012925
861300 0.285943 0.0013363 0.000326337 0.012925
861400 0.28595 0.00133654 0.000326329 0.0129247
861500 0.28595 0.00133656 0.000326323 0.0129245
861600 0.285955 0.00133658 0.00032632 0.0129244
861700 0.285952 0.00133624 0.000326306 0.0129238
861800 0.285943 0.00133721 0.000326308 0.0129239
861900 0.285941 0.00133724 0.00032631 0.0129239
862000 0.28594 0.00133622 0.000326309 0.012924
862100 0.285933 0.00133603 0.000326301 0.0129237
862200 0.285944 0.00133621 0.000326312 0.0129241
862300 0.285941 0.00133552 0.000326302 0.0129238
862400 0.285933 0.00133513 0.000326297 0.0129236
862500 0.285929 0.00133495 0.000326296 0.0129236
862600 0.285944 0.00133529 0.000326305 0.0129239
862700 0.285941 0.0013352 0.000326298 0.0129237
862800 0.285938 0.00133492 0.000326283 0.012923
862900 0.285942 0.00133515 0.000326285 0.0129231
863000 0.285939 0.00133529 0.000326278 0.0129228
863100 0.285938 0.00133562 0.000326267 0.0129223
863200 0.285937 0.00133512 0.000326257 0.012922
863300 0.285936 0.00133443 0.000326255 0.012922
863400 0.285949 0.00133501 0.000326268 0.0129224
863500 0.285937 0.00133519 0.000326242 0.0129213
863600 0.28594 0.00133573 0.000326249 0.0129216
863700 0.28594 0.0013361 0.000326258 0.0129219
863800 0.285927 0.00133588 0.000326235 0.012921
863900 0.285929 0.00133626 0.000326246 0.0129214
864000 0.285921 0.0013356 0.000326243 0.0129214
